YEAR,CASENUM,WEIGHT,A_CRAINJ,A_INTER,A_RELRD,A_INTSEC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_HR,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24
2016,201600705236,149.70992226,3,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600705237,219.31632811,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600705248,219.31632811,3,2,4,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600705256,167.83854023,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600705262,179.55833456,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600705264,143.31816984,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600705274,167.83854023,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600705276,266.51153397,3,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600705279,152.40746246,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600705282,143.83006418,3,2,1,1,1,2,1,1,3,2,1,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600705286,31.291330124,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1
2016,201600705299,167.83854023,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600705302,179.99348014,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600705310,33.045355105,2,2,1,2,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1
2016,201600705318,167.83854023,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600705362,219.31632811,3,2,1,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600705365,50.780508452,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600705367,184.95221492,3,2,1,2,3,4,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600705374,54.634392943,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705385,167.83854023,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705390,240.64475782,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600705394,143.31816984,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600705398,28.996961107,2,2,1,1,1,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600705401,184.91128107,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705402,279.51332771,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705404,251.15387616,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600705436,184.91128107,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600705470,184.91128107,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600705483,31.386354842,2,2,1,2,3,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600705485,206.79157931,2,2,1,2,2,4,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600705492,159.28303713,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600705529,111.44565408,3,2,1,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705542,143.83006418,3,2,1,1,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705546,143.83006418,3,2,1,1,1,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600705551,167.83854023,3,2,1,2,3,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600705562,167.83854023,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705564,184.91128107,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600705569,48.936054617,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705589,143.31816984,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705608,111.44565408,3,2,4,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705631,107.60543695,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705634,266.51153398,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705640,159.28303713,3,2,1,2,2,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600705649,161.20352177,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705684,184.91128107,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600705706,48.936054617,2,2,4,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600705710,172.60990566,3,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2016,201600705715,184.91128107,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705730,184.95221493,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705743,88.691661077,2,2,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2
2016,201600705749,59.777828497,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705767,146.40059625,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705769,251.15387616,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600705774,184.91128107,3,2,1,1,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705790,179.55833456,3,2,1,1,1,5,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600705798,28.000768166,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705817,59.777828497,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705832,56.386255658,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705836,29.293396358,2,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600705854,107.60543695,2,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600705865,159.28303713,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600705867,59.046936875,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600705875,184.91128107,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600705879,111.44565408,3,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600705896,206.4018861,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600705996,167.25555495,2,2,4,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1,2,2,1
2016,201600706007,290.09983546,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600706018,159.28303713,3,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706028,59.133912641,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600706031,22.68250369,4,1,3,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600706047,153.11333057,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600706054,184.91128107,3,2,1,2,3,6,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706058,149.70992226,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706082,179.99348014,3,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706083,22.68250369,4,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600706086,159.28303713,3,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600706094,184.95221493,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706134,179.55833456,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600706135,58.656429205,2,2,1,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600706139,56.386255657,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706147,29.948254366,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,2,2,1
2016,201600706154,152.40746246,2,2,4,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600706170,107.60543695,2,2,1,2,3,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706175,152.40746246,2,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706221,176.27327789,2,2,4,2,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600706225,172.60990566,3,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600706237,159.28303713,2,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600706238,184.95221492,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600706239,59.777828497,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706245,52.230385967,4,2,3,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600706259,107.60543695,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600706287,44.181452011,2,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600706312,167.25555495,2,2,4,2,2,1,2,1,1,2,2,1,1,2,2,2,1,1,1,1,2,2,1
2016,201600706327,243.30759832,3,1,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600706335,26.777949132,2,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600706345,281.52560008,3,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706351,153.11333057,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1
2016,201600706355,22.682503689,2,2,4,2,2,1,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2016,201600706363,165.3935056,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600706364,251.15387616,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600706377,290.09983545,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706387,172.60990566,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706402,194.7801394,3,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706412,59.046936875,2,1,1,2,3,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600706433,33.045355105,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600706447,12.057240162,2,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600706471,153.99155514,3,2,1,2,3,6,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706473,245.08237394,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600706476,26.465892701,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600706477,64.862892048,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706484,180.7573324,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706485,134.13474934,2,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2
2016,201600706513,179.55833456,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706533,245.08237394,3,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706535,51.558520066,2,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600706538,31.882463336,2,2,1,1,1,4,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600706546,180.7573324,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706561,197.02027472,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600706570,26.627007288,2,2,4,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706575,28.555240992,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706578,184.91128107,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706588,159.28303713,3,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706595,146.40059625,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706612,107.60543695,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600706618,240.52222921,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706621,177.7808586,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706638,291.69712199,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706679,184.91128107,3,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600706687,180.7573324,2,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600706707,165.3935056,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1
2016,201600706712,240.52222921,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600706716,26.4658927,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1
2016,201600706732,336.86455902,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600706753,184.91128107,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600706755,20.394378619,2,1,3,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2
2016,201600706756,245.08237393,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600706774,251.15387616,3,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706775,134.13474934,2,2,1,1,1,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706793,66.129541221,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1
2016,201600706802,182.4334179,3,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706809,179.55833456,3,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600706813,51.558520065,2,2,1,2,2,5,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600706823,59.777828497,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706830,26.363511251,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600706839,159.28303713,3,2,1,2,2,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706840,180.75733239,3,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706856,21.198305833,2,2,4,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600706883,177.7808586,2,2,3,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600706919,143.31816984,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706942,59.133912641,2,2,1,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600706946,245.08237393,3,2,4,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600706958,29.646968117,2,1,4,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600706969,153.99155513,3,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600706973,219.31632811,3,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600706976,184.91128107,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600706994,59.133912641,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600707004,161.20352177,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600707009,59.133912641,2,2,1,1,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600707014,59.053457772,2,2,1,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600707044,167.2367139,3,2,4,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600707057,59.133912641,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600707058,177.7808586,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600707065,184.91128107,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600707076,29.646968117,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600707088,245.08237393,3,2,4,2,2,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600707095,167.83854022,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600707096,143.31816984,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600707103,179.55833456,3,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600707116,180.75733239,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600707141,107.60543695,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600707186,256.47416158,3,2,4,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600707204,184.91128107,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600707206,245.08237394,3,2,4,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600707248,28.343824008,2,2,1,2,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600707250,159.28303713,3,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600707259,203.92043571,2,2,1,1,1,5,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600707282,243.30759832,3,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600707296,55.566644694,2,1,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600707302,233.52414669,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600707311,30.191175973,2,2,1,1,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2
2016,201600707327,23.663296952,2,2,1,1,1,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600707361,159.43579918,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600707378,233.52414669,3,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600707395,159.43579918,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600707437,159.43579918,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600707451,233.52414669,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600707473,140.55981136,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600707483,55.566644694,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600707502,159.43579918,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600707521,23.663296952,4,2,1,1,1,4,1,1,3,2,1,2,2,2,2,1,2,2,1,1,1,2,1
2016,201600707527,233.52414669,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600707567,151.11225533,3,2,1,1,1,5,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1
2016,201600707568,159.43579918,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600707585,26.290206583,2,2,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600707596,52.321706902,2,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600707636,311.35827603,2,2,1,1,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600707661,237.21868529,3,2,1,1,1,5,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2016,201600707677,166.84760409,2,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600707703,38.598019755,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600707705,256.47416158,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600707707,85.784912918,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600707722,141.14367599,2,2,1,2,2,5,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600707826,469.66393561,2,2,1,1,1,5,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600707831,166.84760409,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600707909,311.35827604,3,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2016,201600707954,262.11655898,3,2,1,2,2,4,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600708001,146.40059625,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600708004,59.777828497,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600708026,251.15387616,3,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600708033,179.55833456,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600708071,59.777828497,2,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600708087,179.55833456,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600708097,251.15387616,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600708156,27.925823731,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600708158,66.09692246,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600708168,279.92677722,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600708232,64.858993295,2,2,1,1,1,2,2,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600708247,188.615264,2,1,1,2,2,5,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600708259,64.858993293,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600708264,188.615264,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600708551,175.07606546,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600708558,76.547979788,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600708565,16.08523284,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600708617,66.096922459,2,2,1,2,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600708658,282.98165466,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600708682,251.9163719,3,2,1,1,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600708687,148.58889605,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600708690,58.604540264,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600708856,318.7953065,3,2,4,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600708869,248.03301928,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
